"Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand/Gravel/Pebble","Water","SiteHeightYear","SUBSTRATE-ROCK","SUBSTRATE-SAND","WATER","Pebble","SAND SCOUR","SUBSTRATE-Clam shell","Site","Zone","Year","UID","Shore_height_cm","Lat","Long"
2014-06-13,"1",1,"SMS","LWP",NA,NA,NA,NA,NA,"North Beach MID 2014","100",NA,"5",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 1",273,51.6653918625895,-128.135238554923
2014-06-13,"2",6,"SMS","LWP",NA,NA,NA,NA,NA,"North Beach MID 2014","100",NA,NA,NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 2",216,51.66543678268,-128.135235775132
2014-06-13,"3",10,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","0.5",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 3",277,51.6654727151538,-128.135233551073
2014-06-13,"4",11,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","1",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 4",278,51.6654817027594,-128.135232993888
2014-06-13,"5",14,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","1",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 5",281,51.6655086566177,-128.13523132684
2014-06-13,"6",15,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","0.5",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 6",275,51.6655176442339,-128.1352307711
2014-06-13,"7",18,"LWP","SMS",NA,NA,NA,NA,NA,"North Beach MID 2014","100",NA,"2",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 7",267,51.6655445980814,-128.135229102603
2014-06-13,"8",20,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","20",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 8",279,51.6655625643125,-128.135227989845
2014-06-13,"9",21,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach MID 2014","100","0","20",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 9",285,51.6655715519286,-128.135227434104
2014-06-13,"10",22,"LWP","SMS",NA,NA,NA,NA,NA,"North Beach MID 2014","100",NA,"10",NA,NA,NA,"North Beach","MID","2014","North Beach MID 2014 10",266,51.6655805305543,-128.135226878533
2014-06-13,"1",2,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","9",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 1",122,51.6654050565421,-128.135297600088
2014-06-13,"2",3,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","6",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 2",97,51.6654140484163,-128.135297622656
2014-06-13,"3",7,"KRH","SMS",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","8",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 3",96,51.6654500069122,-128.135297711652
2014-06-13,"4",14,"SMS","LWP",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 4",110,51.6655129500101,-128.135297866732
2014-06-13,"5",17,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 5",148,51.6655399166313,-128.13529793316
2014-06-13,"6",18,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0..5",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 6",171,51.6655489085054,-128.135297955727
2014-06-13,"7",19,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 7",137,51.6655579003688,-128.135297976849
2014-06-13,"8",20,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 8",111,51.6655668922428,-128.135297999416
2014-06-13,"9",22,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 9",139,51.6655848759802,-128.135298043105
2014-06-13,"10",23,"KRH","KRH",NA,NA,NA,NA,NA,"North Beach LOW 2014","100","0","0",NA,NA,NA,"North Beach","LOW","2014","North Beach LOW 2014 10",157,51.6655903700166,-128.135298057076
2014-06-14,"1",2,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","95","5","6",NA,"6",NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 1",350,51.6407881212247,-128.156573335008
2014-06-14,"2",4,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 2",381,51.6407792380602,-128.156598466234
2014-06-14,"3",5,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 3",370,51.640774805456,-128.156611030231
2014-06-14,"4",6,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100","0.5","0",NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 4",280,51.6407703638704,-128.156623595837
2014-06-14,"5",7,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","78","22","12",NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 5",248,51.6407659222834,-128.156636161441
2014-06-14,"6",13,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 6",311,51.6407392727121,-128.156711552124
2014-06-14,"7",15,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100","6","8",NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 7",243,51.6407303984978,-128.156736681684
2014-06-14,"8",19,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 8",283,51.6407126320824,-128.156786942552
2014-06-14,"9",21,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 9",319,51.6407037488613,-128.156812072249
2014-06-14,"10",25,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2014","Fifth Beach HIGH 2014 10",369,51.6406859914037,-128.156862332892
2014-06-14,"1",1,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","97","3",NA,NA,"51",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 1",252,51.6408123506289,-128.156610430507
2014-06-14,"2",2,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","92","8",NA,NA,"86",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 2",236,51.6408091386368,-128.156623931447
2014-06-14,"3",3,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","68","32",NA,NA,"3",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 3",198,51.6408059356233,-128.156637430774
2014-06-14,"4",4,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","64","36","4",NA,"54",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 4",221,51.6408027326185,-128.156650931544
2014-06-14,"5",8,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","95","5","0",NA,"5",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 5",209,51.640789902603,-128.15670493494
2014-06-14,"6",9,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","100","0","21",NA,"2",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 6",203,51.6407866995801,-128.156718434255
2014-06-14,"7",11,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","100",NA,"2",NA,"5",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 7",221,51.6407802845598,-128.156745435938
2014-06-14,"8",12,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","100",NA,"2",NA,"1",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 8",234,51.6407770815426,-128.156758936693
2014-06-14,"9",18,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","100",NA,NA,NA,"19",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 9",225,51.640757845415,-128.156839940072
2014-06-14,"10",24,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2014","100","0","0.5",NA,"0",NA,"Fifth Beach","MID","2014","Fifth Beach MID 2014 10",244,51.6407386092312,-128.156920943382
2014-06-14,"1",2,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","17","83",NA,NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 1",152,51.640848447932,-128.156672402393
2014-06-14,"2",3,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","14","86",NA,NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 2",137,51.6408446485905,-128.156685502367
2014-06-14,"3",5,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","93","7","5",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 3",138,51.640837058904,-128.156711703587
2014-06-14,"4",7,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","96","4","0.5",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 4",166,51.6408294692012,-128.156737903354
2014-06-14,"5",14,"KRH","OCP",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100",NA,"1",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 5",147,51.640802909711,-128.156829605275
2014-06-14,"6",16,"SMS","JMB",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 6",152,51.6407953199921,-128.156855806448
2014-06-14,"7",18,"KRH","KRH",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100",NA,"5",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 7",207,51.6407877302672,-128.156882007612
2014-06-14,"8",19,"KRH","KRH",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100",NA,NA,NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 8",223,51.6407839309022,-128.156895107551
2014-06-14,"9",20,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100","0","1",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 9",204,51.6407801405261,-128.156908207322
2014-06-14,"10",22,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2014","100","0","9",NA,NA,NA,"Fifth Beach","LOW","2014","Fifth Beach LOW 2014 10",200,51.6407725507895,-128.156934408468
2015-06-14,"1",1,"PTM","PTM",NA,"89","11",NA,NA,"Foggy Cove HIGH 2015","100","0.5","0",NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 1",239,51.6509994989318,-128.143028541667
2015-06-14,"2",2,"PTM","PTM",NA,"80","20",NA,NA,"Foggy Cove HIGH 2015","100","0","0",NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 2",253,51.6509926892016,-128.14303798907
2015-06-14,"3",9,"SCL","SCL",NA,"80","16",NA,NA,"Foggy Cove HIGH 2015","100","0","3","4",NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 3",247,51.6509450570091,-128.143104117242
2015-06-14,"4",11,"SCL","SCL",NA,"100",NA,NA,NA,"Foggy Cove HIGH 2015","100","0","0",NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 4",234,51.6509314465258,-128.14312301183
2015-06-14,"5",13,"SS","LML",NA,"99","1",NA,NA,"Foggy Cove HIGH 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 5",248,51.65091784503,-128.143141906238
2015-06-14,"6",15,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove HIGH 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 6",242,51.65090423453,-128.143160799358
2015-06-14,"7",21,"PTM","PTM",NA,"76","22",NA,NA,"Foggy Cove HIGH 2015","100","2","14",NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 7",221,51.6508634030323,-128.143217481542
2015-06-14,"8",35,"SS","LML",NA,"97","3",NA,NA,"Foggy Cove HIGH 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 8",279,51.6507681384225,-128.143349739885
2015-06-14,"9",36,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove HIGH 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 9",326,51.6507613286657,-128.143359187192
2015-06-14,"10",39,"SCL","SCL",NA,"83","17",NA,NA,"Foggy Cove HIGH 2015","100","0","0",NA,NA,NA,"Foggy Cove","HIGH","2015","Foggy Cove HIGH 2015 10",293,51.6507409173612,-128.14338752731
2015-06-14,"1",2,"SCL","SCL",NA,"68","31",NA,NA,"Foggy Cove MID 2015","100","0","0","1",NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 1",168,51.6511751342184,-128.143219542762
2015-06-14,"2",8,"PTM","PTM",NA,"80","20",NA,NA,"Foggy Cove MID 2015","100","0","0",NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 2",173,51.6511432927123,-128.143289549312
2015-06-14,"3",12,"SCL","SCL",NA,"65","25",NA,NA,"Foggy Cove MID 2015","100","0","22","10",NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 3",203,51.6511220620247,-128.14333622083
2015-06-14,"4",14,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove MID 2015","100",NA,"47",NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 4",172,51.6511114511639,-128.143359555765
2015-06-14,"5",17,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove MID 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 5",174,51.6510955303738,-128.143394558954
2015-06-14,"6",26,"PTM","PTM",NA,NA,NA,NA,NA,"Foggy Cove MID 2015","100","0","0",NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 6",196,51.65104776794,-128.143499568376
2015-06-14,"7",41,"SS","LML",NA,"31","69",NA,NA,"Foggy Cove MID 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 7",205,51.6509681636719,-128.14367458359
2015-06-14,"8",44,"SS","LML",NA,"89","11",NA,NA,"Foggy Cove MID 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 8",202,51.650952251777,-128.143709586389
2015-06-14,"9",45,"SCL","SCL",NA,"73","27",NA,NA,"Foggy Cove MID 2015","100","0","0",NA,NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 9",195,51.650946941809,-128.143721253133
2015-06-14,"10",46,"SCL","SCL",NA,"60","40",NA,NA,"Foggy Cove MID 2015","100","0","0","0.5",NA,NA,"Foggy Cove","MID","2015","Foggy Cove MID 2015 10",181,51.6509416318503,-128.14373292132
2015-06-14,"1",1,"SCL","SCL",NA,"85","13",NA,NA,"Foggy Cove LOW 2015","100","0","0","2",NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 1",124,51.6512843764764,-128.14349714117
2015-06-14,"2",3,"SCL","SCL",NA,"100",NA,NA,NA,"Foggy Cove LOW 2015","100","0.5","9",NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 2",88,51.6512737747115,-128.143520494771
2015-06-14,"3",4,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 3",95,51.6512684738274,-128.143532171568
2015-06-14,"4",15,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 4",116,51.651210181973,-128.143660611474
2015-06-14,"5",17,"SS","LML",NA,"72","28",NA,NA,"Foggy Cove LOW 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 5",90,51.6511995801647,-128.143683963553
2015-06-14,"6",21,"SCL","SCL",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100","0","0",NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 6",112,51.6511783855348,-128.143730668956
2015-06-14,"7",26,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 7",102,51.6511518899761,-128.143789051051
2015-06-14,"8",27,"SS","LML",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100",NA,NA,NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 8",131,51.6511465890543,-128.14380072634
2015-06-14,"9",28,"SCL","SCL",NA,"100",NA,NA,NA,"Foggy Cove LOW 2015","100","0","0",NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 9",133,51.6511412881418,-128.143812403071
2015-06-14,"10",33,"PTM","PTM",NA,NA,NA,NA,NA,"Foggy Cove LOW 2015","100","0","0",NA,NA,NA,"Foggy Cove","LOW","2015","Foggy Cove LOW 2015 10",135,51.6511147925418,-128.143870785071
2015-06-15,"1",3,"SS","LML",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100",NA,"0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 1",341,51.6654077844325,-128.135101450368
2015-06-15,"2",5,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 2",319,51.6654251143282,-128.135109167
2015-06-15,"3",6,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","6",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 3",318,51.6654337747753,-128.135113024681
2015-06-15,"4",7,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 4",334,51.6654424442234,-128.135116883638
2015-06-15,"5",8,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 5",379,51.6654511046702,-128.135120741322
2015-06-15,"6",10,"SS","LML",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 6",344,51.6654684345646,-128.135128457969
2015-06-15,"7",11,"SS","LML",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100",NA,"0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 7",346,51.6654771040015,-128.135132315486
2015-06-15,"8",14,"SS","LML",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100",NA,"0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 8",267,51.6655030943412,-128.135143889834
2015-06-15,"9",16,"SS","LML",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100",NA,"0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 9",282,51.6655204242339,-128.135151606499
2015-06-15,"10",23,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach HIGH 2015","100","0","0",NA,NA,NA,"North Beach","HIGH","2015","North Beach HIGH 2015 10",243,51.6655810833444,-128.135178614061
2015-06-15,"1",2,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","25",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 1",209,51.6654008412155,-128.135237999357
2015-06-15,"2",3,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","0",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 2",213,51.6654098288213,-128.135237442174
2015-06-15,"3",5,"SS","LML",NA,NA,NA,NA,NA,"North Beach MID 2015","100",NA,"8",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 3",184,51.6654277950636,-128.13523633087
2015-06-15,"4",7,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","0.5",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 4",233,51.6654457702857,-128.135235217947
2015-06-15,"5",8,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","6",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 5",207,51.6654547489116,-128.13523466238
2015-06-15,"6",10,"SS","LML",NA,NA,NA,NA,NA,"North Beach MID 2015","100",NA,"0",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 6",277,51.6654727151538,-128.135233551073
2015-06-15,"7",13,"SS","LML",NA,NA,NA,NA,NA,"North Beach MID 2015","100",NA,NA,NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 7",278,51.6654996690015,-128.13523188258
2015-06-15,"8",15,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","12",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 8",275,51.6655176442339,-128.1352307711
2015-06-15,"9",19,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach MID 2015","100","0","23",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 9",279,51.665553576707,-128.135228547033
2015-06-15,"10",20,"SS","LML",NA,NA,NA,NA,NA,"North Beach MID 2015","100",NA,"9",NA,NA,NA,"North Beach","MID","2015","North Beach MID 2015 10",279,51.6655625643125,-128.135227989845
2015-06-15,"1",1,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2015","100","0","1",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 1",156,51.6653960646784,-128.135297578966
2015-06-15,"2",2,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2015","100","0","3",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 2",122,51.6654050565421,-128.135297600088
2015-06-15,"3",3,"SS","LML",NA,NA,NA,NA,NA,"North Beach LOW 2015","100",NA,NA,NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 3",97,51.6654140484163,-128.135297622656
2015-06-15,"4",6,"SS","LML",NA,NA,NA,NA,NA,"North Beach LOW 2015","100",NA,"10",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 4",100,51.665441015038,-128.135297689084
2015-06-15,"5",9,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2015","100","0","1",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 5",114,51.66546799065,-128.135297755341
2015-06-15,"6",10,"PTM","PTM",NA,NA,NA,NA,NA,"North Beach LOW 2015","100","0","0",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 6",132,51.6654769825242,-128.135297777908
2015-06-15,"7",11,"SCL","SCL",NA,NA,NA,NA,NA,"North Beach LOW 2015","100","0","0",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 7",150,51.6654859743983,-128.135297800476
2015-06-15,"8",14,"SS","LML",NA,NA,NA,NA,NA,"North Beach LOW 2015","100",NA,NA,NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 8",110,51.6655129500101,-128.135297866732
2015-06-15,"9",16,"SS","LML",NA,NA,NA,NA,NA,"North Beach LOW 2015","100",NA,"9",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 9",128,51.6655309337477,-128.135297910422
2015-06-15,"10",20,"SS","LML",NA,NA,NA,NA,NA,"North Beach LOW 2015","100",NA,"0",NA,NA,NA,"North Beach","LOW","2015","North Beach LOW 2015 10",111,51.6655668922428,-128.135297999416
2015-06-16,"1",3,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","3","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 1",345,51.6407836796431,-128.156585900622
2015-06-16,"2",4,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 2",381,51.6407792380602,-128.156598466234
2015-06-16,"3",5,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 3",370,51.640774805456,-128.156611030231
2015-06-16,"4",7,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","2","5",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 4",248,51.6407659222834,-128.156636161441
2015-06-16,"5",8,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 5",326,51.6407614806847,-128.156648725598
2015-06-16,"6",14,"LML","SS",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 6",278,51.6407348400957,-128.156724116099
2015-06-16,"7",17,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 7",338,51.6407215152876,-128.1567618114
2015-06-16,"8",18,"LML","SS",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 8",313,51.6407170736857,-128.156774376977
2015-06-16,"9",26,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 9",335,51.6406815497805,-128.156874897005
2015-06-16,"10",27,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH","2015","Fifth Beach HIGH 2015 10",349,51.6406771081663,-128.15688746256
2015-06-16,"1",1,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","18","0.5",NA,NA,NA,"Fifth Beach","MID","2015","Fifth Beach MID 2015 1",252,51.6408123506289,-128.156610430507
2015-06-16,"2",2,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","25","1",NA,NA,NA,"Fifth Beach","MID","2015","Fifth Beach MID 2015 2",236,51.6408091386368,-128.156623931447
2015-06-16,"3",11,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","0","0",NA,NA,NA,"Fifth Beach","MID","2015","Fifth Beach MID 2015 3",221,51.6407802845598,-128.156745435938
